"fromId","score"
"59150004004",0.406718006039194
"59150004005",0.402108740425196
"59150004006",0.40212933565448
"59150004011",0.40338668244462
"59150004012",0.401146711399928
"59150004013",0.395835833135075
"59150004014",0.181654188686407
"59150004017",0.181654188686407
"59150004018",0.180400741559891
"59150004019",0.180469143350788
"59150005003",0.379130809415102
"59150005007",0.388000774105324
"59150005015",0.369912659586901
"59150005016",0.407801889896376
"59150005017",0.404623598623301
"59150006004",0.367514513298306
"59150006005",0.37440780446051
"59150006006",0.323125653703237
"59150006007",0.306750306713376
"59150006010",0.294189542163582
"59150006011",0.405435897347366
"59150007007",0.304031936042773
"59150007008",0.301809897529012
"59150008003",0.281835859736996
"59150008006",0.311812590931811
"59150008007",0.314507495680411
"59150008008",0.294878441922024
"59150008009",0.293981884632979
"59150009001",0.294189542163582
"59150009002",0.291203418573349
"59150009003",0.323632573542693
"59150009008",0.281437792596454
"59150009009",0.31036372755049
"59150009018",0.298651458403928
"59150009019",0.262004442232863
"59150009021",0.243535799584853
"59150009022",0.284780016216655
"59150010001",0.303578583368251
"59150010003",0.32621490873695
"59150010004",0.308143010651589
"59150010005",0.303507811861503
"59150010011",0.263785162968329
"59150010012",0.279995973712913
"59150010013",0.329559769591206
"59150010014",0.299041379611375
"59150012001",0.277990056482322
"59150012005",0.308247678916369
"59150012006",0.298390694025496
"59150012009",0.313866340646055
"59150012010",0.309035155182742
"59150012012",0.305368186438227
"59150013001",0.258641669494975
"59150013002",0.0918812310439795
"59150013003",0.299721161458152
"59150014007",0.225650916664693
"59150014012",0.29322147439021
"59150014013",0.292142343105017
"59150014017",0.180419808517397
"59150014023",0.111233204455942
"59150014024",0.26502070029207
"59150014025",0.241708265130259
"59150015001",0.102658722467963
"59150015002",0.350502740046688
"59150015003",0.118124415923211
"59150016003",0.205582127258156
"59150016004",0.38830525454155
"59150016005",0.361281307547686
"59150017003",0.384273884550855
"59150017005",0.373334238152605
"59150017009",0.364410486428151
"59150018001",0.375521805482976
"59150018005",0.38830525454155
"59150018006",0.384488722885462
"59150018007",0.386296689635165
"59150018008",0.368171944974698
"59150018009",0.38830525454155
"59150018010",0.386296689635165
"59150018011",0.361093039139563
"59150019001",0.106761170220505
"59150019002",0.32819345588353
"59150019003",0.378990657964558
"59150019004",0.372985593489997
"59150019005",0.333137857599056
"59150019006",0.380937908836507
"59150019007",0.102658722467963
"59150020001",0.293145911469975
"59150020002",0.287669226040469
"59150020003",0.293145911469975
"59150021001",0.346814778311356
"59150021005",0.370887032488966
"59150021006",0.361093039139563
"59150022001",0.31297027114906
"59150022002",0.326831927301986
"59150022003",0.329950710303157
"59150023001",0.303578230213646
"59150023005",0.372343171572959
"59150023010",0.350888292024904
"59150023011",0.329335310417542
"59150024001",0.353466867762194
"59150024002",0.355091663908075
"59150024005",0.350160483940304
"59150024006",0.355004474115664
"59150024012",0.352467780993465
"59150024015",0.338913039902431
"59150024016",0.349270458819143
"59150024017",0.352896730747331
"59150025001",0.332582630908005
"59150025004",0.343530208420351
"59150025007",0.342861033507187
"59150025008",0.336989368455412
"59150025009",0.330102360704585
"59150025010",0.343088189473607
"59150027004",0.47578557776707
"59150027005",0.466884263183195
"59150028001",0.439243805221389
"59150028012",0.481108067296058
"59150028013",0.481359705429238
"59150028014",0.462187434049466
"59150028015",0.435332681965844
"59150028017",0.475821565691419
"59150028018",0.471741665567037
"59150028019",0.491481295399774
"59150029001",0.42680452893959
"59150029002",0.435892111847537
"59150029003",0.445205773660931
"59150029005",0.454787802699608
"59150029006",0.445145073558905
"59150029007",0.469270165582688
"59150029008",0.476060039074969
"59150029010",0.473056653255992
"59150030001",0.369882953153882
"59150030004",0.410695875766457
"59150030005",0.435708315569158
"59150030006",0.411048690436182
"59150030007",0.370287438123823
"59150030008",0.430793536047138
"59150030009",0.430793536047138
"59150030010",0.44106971663484
"59150030011",0.445145073558905
"59150030012",0.429654581691035
"59150030013",0.40174551506469
"59150031003",0.426902134502582
"59150031004",0.357346361718555
"59150031005",0.364619407893768
"59150031009",0.238047158364441
"59150031010",0.214854038239212
"59150032001",0.379597381820191
"59150032004",0.38833349995634
"59150032009",0.411648130287982
"59150032010",0.376011846063048
"59150032011",0.379531493967453
"59150033002",0.214150161200685
"59150033003",0.363535134170523
"59150033004",0.366674930751419
"59150033007",0.2160108074251
"59150033008",0.20192975367771
"59150033009",0.34179198767456
"59150033010",0.168156400169217
"59150033011",0.118124415923211
"59150034001",0.201660614998491
"59150034002",0.386296689635165
"59150034003",0.381323970368189
"59150035005",0.242933933988038
"59150035008",0.260206258791974
"59150035011",0.263532718819158
"59150035012",0.247388589237992
"59150035013",0.246183617892306
"59150035014",0.242000758796528
"59150035015",0.0462823485948669
"59150035016",0.0458269528265821
"59150036001",0.257214109064806
"59150036002",0.259078495814636
"59150036003",0.27437391487317
"59150036004",0.436715301165584
"59150036005",0.43232500193058
"59150036006",0.44112222242894
"59150036007",0.440854440796045
"59150037001",0.277236537938469
"59150037002",0.286459183159654
"59150037003",0.294795552061929
"59150037004",0.42926867324524
"59150037005",0.436715301165584
"59150037006",0.288786698633985
"59150037007",0.284022312781699
"59150038001",0.446151949086423
"59150038002",0.454541390463593
"59150038003",0.458119343472848
"59150038004",0.468282744207494
"59150038005",0.475857804675279
"59150039001",0.438670472855522
"59150039002",0.451062829776311
"59150039003",0.458884999028997
"59150039004",0.465794422510116
"59150039005",0.461738518678589
"59150039006",0.436002433339666
"59150039007",0.434902574488398
"59150040003",0.481759046227167
"59150040004",0.48887283940602
"59150040005",0.476240850529054
"59150040006",0.465148853391562
"59150040009",0.47044212595126
"59150041004",0.4779516251428
"59150041006",0.293698958825085
"59150042001",0.465406101119738
"59150042002",0.480142982262192
"59150042006",0.491136875959196
"59150042007",0.482268127028722
"59150042008",0.503658013617879
"59150042011",0.471383989806262
"59150043004",0.5223163297137
"59150044001",0.515027006767923
"59150044002",0.507282284041245
"59150044003",0.531959092033024
"59150045001",0.528980212159155
"59150045002",0.551485560817058
"59150045003",0.564043300522031
"59150045004",0.535807935199999
"59150046001",0.525888764583469
"59150046002",0.535513685167838
"59150047001",0.51406768420111
"59150047002",0.509565418480836
"59150047003",0.483806800861673
"59150048002",0.486899980756296
"59150048003",0.498189152362482
"59150048004",0.512824778636935
"59150048005",0.494614629086454
"59150048006",0.496964623254524
"59150048007",0.483457660225072
"59150048010",0.487335969348872
"59150049001",0.500435399256651
"59150049002",0.485622999282006
"59150049003",0.477761594283799
"59150049004",0.473357933434347
"59150049008",0.482546949758165
"59150049010",0.45295024710842
"59150049011",0.462954986160342
"59150049012",0.474433909455827
"59150049013",0.46578964712526
"59150050002",0.416173240200976
"59150050003",0.356224170217807
"59150050004",0.460878982443814
"59150050005",0.362119210976261
"59150050006",0.358492988698497
"59150050007",0.352232468866304
"59150050008",0.353308598713688
"59150050010",0.425893126345853
"59150051001",0.460890166382073
"59150051002",0.472521661855143
"59150051003",0.488974279300639
