"id","weight"
"2093",0.452431368737826
"2241",0.824113101510362
"2359",0.529200532805087
"2713",0.405325730266067
"2714",0.616134250555508
"2880",0.512222423977091
"3232",0.585277121490938
"4982",0.601864224328264
"6063",0.595223594400133
"6064",0.595223594400133
"6886",0.335524382340755
"6888",0.563210560092234
"6900",0.664919177829625
"6988",0.457596688129579
"7270",0.637441015530952
"7472",0.512222423977091
"7755",0.519457557776237
"8202",0.540564720097936
"8811",0.559678562409136
"9122",0.575967326673775
"9123",0.575967326673775
"9360",0.529200532805087
"9567",0.504033856115391
"215",0.527196891761152
"1930",0.367363945246708
"4234",0.508450593946569
"4537",0.464040013669786
"4905",0.435551241425649
"5342",0.501734355589248
"5394",0.40853196649853
"5574",0.482758571314366
"5739",0.418429923245471
"6382",0.456607575761565
"6383",0.456607575761565
"6388",0.397356720607871
"6831",0.460332895721279
"7420",0.416563308320273
"7514",0.397472807962647
"7803",0.367363945246708
"8405",0.502266884101572
"8613",0.422411997410277
"8653",0.454848076916186
"8809",0.482758571314366
"9194",0.418367795722766
"9482",0.488824598034174
"9564",0.549513820847373
"115",0.356598016985765
"358",0.388462126440546
"1942",0.200826937169611
"1964",0.359360296227757
"2087",0.358824307895866
"2244",0.467542248911424
"3775",0.4322830465384
"3873",0.411990012399595
"7212",0.319958613378649
"9270",0.416134138154342
"1886",0.280576210426662
"2721",0.245158125960571
"2256",0.352739726027397
"1936",0.426249574227062
"2581",0.432243697635485
"2769",0.527620978557578
"2823",0.456964559535583
"3794",0.527620978557578
"3973",0.45198904533382
"4442",0.527620978557578
"5134",0.445759858262321
"5139",0.451048790681518
"5212",0.453869554638423
"5792",0.25154694529493
"5988",0.438041934658012
"6347",0.447601190289745
"7038",0.443973505452413
"7046",0.527620978557578
"7055",0.527620978557578
"7511",0.527620978557578
"7656",0.527620978557578
"8371",0.527620978557578
"8658",0.56498178931991
"9255",0.563048480308219
"9441",0.448895867467319
"5570",0.0981200355351171
"5572",0.0981200355351171
